"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","29","Delete exercise","LMS service","Tue Jun 24 02:17:41 GMT 2025","passed","Tue Jun 24 02:17:41 GMT 2025","Delete entity","Exercises","",""
"","305","Update course","LMS service","Tue Jun 24 02:17:39 GMT 2025","passed","Tue Jun 24 02:17:39 GMT 2025","Update entity","Courses","",""
"","292","Create user","LMS service","Tue Jun 24 02:17:45 GMT 2025","passed","Tue Jun 24 02:17:45 GMT 2025","Create entity","Users","",""
"","22","Get file with incorrect file id","LMS service","Tue Jun 24 02:17:45 GMT 2025","passed","Tue Jun 24 02:17:45 GMT 2025","Validate entity","Files","",""
"","32","Delete file","LMS service","Tue Jun 24 02:17:45 GMT 2025","passed","Tue Jun 24 02:17:45 GMT 2025","Delete entity","Files","",""
"","55","Create file with empty directory","LMS service","Tue Jun 24 02:17:44 GMT 2025","passed","Tue Jun 24 02:17:44 GMT 2025","Validate entity","Files","",""
"","524","Create user","LMS service","Tue Jun 24 02:17:45 GMT 2025","passed","Tue Jun 24 02:17:46 GMT 2025","Create entity","Users","",""
"","272","Create file with empty filename","LMS service","Tue Jun 24 02:17:44 GMT 2025","passed","Tue Jun 24 02:17:44 GMT 2025","Validate entity","Files","",""
"","17","Get exercise","LMS service","Tue Jun 24 02:17:40 GMT 2025","passed","Tue Jun 24 02:17:40 GMT 2025","Get entity","Exercises","",""
"","17","Get file","LMS service","Tue Jun 24 02:17:43 GMT 2025","passed","Tue Jun 24 02:17:43 GMT 2025","Get entity","Files","",""
"","302","Get courses","LMS service","Tue Jun 24 02:17:37 GMT 2025","passed","Tue Jun 24 02:17:37 GMT 2025","Get entities","Courses","",""
"","281","Create file","LMS service","Tue Jun 24 02:17:42 GMT 2025","passed","Tue Jun 24 02:17:43 GMT 2025","Create entity","Files","",""
"","21","Get exercises","LMS service","Tue Jun 24 02:17:41 GMT 2025","passed","Tue Jun 24 02:17:41 GMT 2025","Get entities","Exercises","",""
"","554","Login with correct email and password","LMS service","Tue Jun 24 02:17:36 GMT 2025","passed","Tue Jun 24 02:17:37 GMT 2025","Login","Authentication","",""
"","35","Create course","LMS service","Tue Jun 24 02:17:38 GMT 2025","passed","Tue Jun 24 02:17:38 GMT 2025","Create entity","Courses","",""
"","29","Update exercise","LMS service","Tue Jun 24 02:17:40 GMT 2025","passed","Tue Jun 24 02:17:40 GMT 2025","Update entity","Exercises","",""
"","17","Get user me","LMS service","Tue Jun 24 02:17:47 GMT 2025","passed","Tue Jun 24 02:17:47 GMT 2025","Get entity","Users","",""
"","25","Create exercise","LMS service","Tue Jun 24 02:17:39 GMT 2025","passed","Tue Jun 24 02:17:39 GMT 2025","Create entity","Exercises","",""
"","527","Create user","LMS service","Tue Jun 24 02:17:45 GMT 2025","passed","Tue Jun 24 02:17:46 GMT 2025","Create entity","Users","",""
