"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","19","Get file","LMS service","Tue Oct 07 01:56:31 GMT 2025","passed","Tue Oct 07 01:56:31 GMT 2025","Get entity","Files","",""
"","298","Get courses","LMS service","Tue Oct 07 01:56:25 GMT 2025","passed","Tue Oct 07 01:56:25 GMT 2025","Get entities","Courses","",""
"","267","Create file with empty directory","LMS service","Tue Oct 07 01:56:32 GMT 2025","passed","Tue Oct 07 01:56:32 GMT 2025","Validate entity","Files","",""
"","304","Update course","LMS service","Tue Oct 07 01:56:26 GMT 2025","passed","Tue Oct 07 01:56:27 GMT 2025","Update entity","Courses","",""
"","557","Login with correct email and password","LMS service","Tue Oct 07 01:56:24 GMT 2025","passed","Tue Oct 07 01:56:25 GMT 2025","Login","Authentication","",""
"","13","Get user me","LMS service","Tue Oct 07 01:56:34 GMT 2025","passed","Tue Oct 07 01:56:34 GMT 2025","Get entity","Users","",""
"","559","Create user","LMS service","Tue Oct 07 01:56:33 GMT 2025","passed","Tue Oct 07 01:56:34 GMT 2025","Create entity","Users","",""
"","22","Delete exercise","LMS service","Tue Oct 07 01:56:29 GMT 2025","passed","Tue Oct 07 01:56:29 GMT 2025","Delete entity","Exercises","",""
"","22","Update exercise","LMS service","Tue Oct 07 01:56:28 GMT 2025","passed","Tue Oct 07 01:56:28 GMT 2025","Update entity","Exercises","",""
"","295","Get exercises","LMS service","Tue Oct 07 01:56:29 GMT 2025","passed","Tue Oct 07 01:56:29 GMT 2025","Get entities","Exercises","",""
"","25","Delete file","LMS service","Tue Oct 07 01:56:32 GMT 2025","passed","Tue Oct 07 01:56:32 GMT 2025","Delete entity","Files","",""
"","271","Create file with empty filename","LMS service","Tue Oct 07 01:56:31 GMT 2025","passed","Tue Oct 07 01:56:31 GMT 2025","Validate entity","Files","",""
"","290","Create user","LMS service","Tue Oct 07 01:56:33 GMT 2025","passed","Tue Oct 07 01:56:33 GMT 2025","Create entity","Users","",""
"","34","Create course","LMS service","Tue Oct 07 01:56:26 GMT 2025","passed","Tue Oct 07 01:56:26 GMT 2025","Create entity","Courses","",""
"","275","Create file","LMS service","Tue Oct 07 01:56:30 GMT 2025","passed","Tue Oct 07 01:56:30 GMT 2025","Create entity","Files","",""
"","294","Create exercise","LMS service","Tue Oct 07 01:56:27 GMT 2025","passed","Tue Oct 07 01:56:27 GMT 2025","Create entity","Exercises","",""
"","473","Create user","LMS service","Tue Oct 07 01:56:32 GMT 2025","passed","Tue Oct 07 01:56:33 GMT 2025","Create entity","Users","",""
"","265","Get file with incorrect file id","LMS service","Tue Oct 07 01:56:33 GMT 2025","passed","Tue Oct 07 01:56:33 GMT 2025","Validate entity","Files","",""
"","20","Get exercise","LMS service","Tue Oct 07 01:56:28 GMT 2025","passed","Tue Oct 07 01:56:28 GMT 2025","Get entity","Exercises","",""
