"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","32","Create course","LMS service","Sat Mar 14 09:26:59 UTC 2026","passed","Sat Mar 14 09:26:59 UTC 2026","Create entity","Courses","",""
"","21","Get file with incorrect file id","LMS service","Sat Mar 14 09:27:06 UTC 2026","passed","Sat Mar 14 09:27:06 UTC 2026","Validate entity","Files","",""
"","51","Create file with empty directory","LMS service","Sat Mar 14 09:27:05 UTC 2026","passed","Sat Mar 14 09:27:05 UTC 2026","Validate entity","Files","",""
"","528","Create user","LMS service","Sat Mar 14 09:27:07 UTC 2026","passed","Sat Mar 14 09:27:07 UTC 2026","Create entity","Users","",""
"","26","Update exercise","LMS service","Sat Mar 14 09:27:01 UTC 2026","passed","Sat Mar 14 09:27:01 UTC 2026","Update entity","Exercises","",""
"","291","Create user","LMS service","Sat Mar 14 09:27:06 UTC 2026","passed","Sat Mar 14 09:27:07 UTC 2026","Create entity","Users","",""
"","16","Get user me","LMS service","Sat Mar 14 09:27:08 UTC 2026","passed","Sat Mar 14 09:27:08 UTC 2026","Get entity","Users","",""
"","15","Get file","LMS service","Sat Mar 14 09:27:04 UTC 2026","passed","Sat Mar 14 09:27:04 UTC 2026","Get entity","Files","",""
"","20","Delete exercise","LMS service","Sat Mar 14 09:27:03 UTC 2026","passed","Sat Mar 14 09:27:03 UTC 2026","Delete entity","Exercises","",""
"","300","Get courses","LMS service","Sat Mar 14 09:26:58 UTC 2026","passed","Sat Mar 14 09:26:59 UTC 2026","Get entities","Courses","",""
"","27","Delete file","LMS service","Sat Mar 14 09:27:06 UTC 2026","passed","Sat Mar 14 09:27:06 UTC 2026","Delete entity","Files","",""
"","44","Get exercise","LMS service","Sat Mar 14 09:27:01 UTC 2026","passed","Sat Mar 14 09:27:01 UTC 2026","Get entity","Exercises","",""
"","280","Create file","LMS service","Sat Mar 14 09:27:04 UTC 2026","passed","Sat Mar 14 09:27:04 UTC 2026","Create entity","Files","",""
"","532","Create user","LMS service","Sat Mar 14 09:27:06 UTC 2026","passed","Sat Mar 14 09:27:07 UTC 2026","Create entity","Users","",""
"","315","Update course","LMS service","Sat Mar 14 09:27:00 UTC 2026","passed","Sat Mar 14 09:27:00 UTC 2026","Update entity","Courses","",""
"","554","Login with correct email and password","LMS service","Sat Mar 14 09:26:58 UTC 2026","passed","Sat Mar 14 09:26:58 UTC 2026","Login","Authentication","",""
"","24","Get exercises","LMS service","Sat Mar 14 09:27:03 UTC 2026","passed","Sat Mar 14 09:27:03 UTC 2026","Get entities","Exercises","",""
"","272","Create file with empty filename","LMS service","Sat Mar 14 09:27:05 UTC 2026","passed","Sat Mar 14 09:27:05 UTC 2026","Validate entity","Files","",""
"","23","Create exercise","LMS service","Sat Mar 14 09:27:00 UTC 2026","passed","Sat Mar 14 09:27:00 UTC 2026","Create entity","Exercises","",""
