"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","15","Get exercise","LMS service","Thu Jun 26 02:11:32 GMT 2025","passed","Thu Jun 26 02:11:32 GMT 2025","Get entity","Exercises","",""
"","20","Delete exercise","LMS service","Thu Jun 26 02:11:33 GMT 2025","passed","Thu Jun 26 02:11:34 GMT 2025","Delete entity","Exercises","",""
"","33","Create course","LMS service","Thu Jun 26 02:11:30 GMT 2025","passed","Thu Jun 26 02:11:30 GMT 2025","Create entity","Courses","",""
"","17","Get file","LMS service","Thu Jun 26 02:11:35 GMT 2025","passed","Thu Jun 26 02:11:35 GMT 2025","Get entity","Files","",""
"","19","Get exercises","LMS service","Thu Jun 26 02:11:34 GMT 2025","passed","Thu Jun 26 02:11:34 GMT 2025","Get entities","Exercises","",""
"","301","Get courses","LMS service","Thu Jun 26 02:11:29 GMT 2025","passed","Thu Jun 26 02:11:30 GMT 2025","Get entities","Courses","",""
"","304","Update course","LMS service","Thu Jun 26 02:11:31 GMT 2025","passed","Thu Jun 26 02:11:31 GMT 2025","Update entity","Courses","",""
"","48","Create file with empty directory","LMS service","Thu Jun 26 02:11:36 GMT 2025","passed","Thu Jun 26 02:11:36 GMT 2025","Validate entity","Files","",""
"","13","Get user me","LMS service","Thu Jun 26 02:11:39 GMT 2025","passed","Thu Jun 26 02:11:39 GMT 2025","Get entity","Users","",""
"","525","Create user","LMS service","Thu Jun 26 02:11:37 GMT 2025","passed","Thu Jun 26 02:11:38 GMT 2025","Create entity","Users","",""
"","519","Create user","LMS service","Thu Jun 26 02:11:37 GMT 2025","passed","Thu Jun 26 02:11:38 GMT 2025","Create entity","Users","",""
"","270","Create file with empty filename","LMS service","Thu Jun 26 02:11:36 GMT 2025","passed","Thu Jun 26 02:11:36 GMT 2025","Validate entity","Files","",""
"","291","Create user","LMS service","Thu Jun 26 02:11:37 GMT 2025","passed","Thu Jun 26 02:11:37 GMT 2025","Create entity","Users","",""
"","278","Create file","LMS service","Thu Jun 26 02:11:34 GMT 2025","passed","Thu Jun 26 02:11:35 GMT 2025","Create entity","Files","",""
"","22","Create exercise","LMS service","Thu Jun 26 02:11:31 GMT 2025","passed","Thu Jun 26 02:11:31 GMT 2025","Create entity","Exercises","",""
"","553","Login with correct email and password","LMS service","Thu Jun 26 02:11:29 GMT 2025","passed","Thu Jun 26 02:11:29 GMT 2025","Login","Authentication","",""
"","23","Update exercise","LMS service","Thu Jun 26 02:11:32 GMT 2025","passed","Thu Jun 26 02:11:32 GMT 2025","Update entity","Exercises","",""
"","19","Get file with incorrect file id","LMS service","Thu Jun 26 02:11:37 GMT 2025","passed","Thu Jun 26 02:11:37 GMT 2025","Validate entity","Files","",""
"","25","Delete file","LMS service","Thu Jun 26 02:11:37 GMT 2025","passed","Thu Jun 26 02:11:37 GMT 2025","Delete entity","Files","",""
