"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","20","Get exercise","LMS service","Sat Jul 19 02:19:43 GMT 2025","passed","Sat Jul 19 02:19:43 GMT 2025","Get entity","Exercises","",""
"","38","Create course","LMS service","Sat Jul 19 02:19:41 GMT 2025","passed","Sat Jul 19 02:19:41 GMT 2025","Create entity","Courses","",""
"","14","Get user me","LMS service","Sat Jul 19 02:19:49 GMT 2025","passed","Sat Jul 19 02:19:49 GMT 2025","Get entity","Users","",""
"","20","Get file","LMS service","Sat Jul 19 02:19:45 GMT 2025","passed","Sat Jul 19 02:19:45 GMT 2025","Get entity","Files","",""
"","274","Create file","LMS service","Sat Jul 19 02:19:45 GMT 2025","passed","Sat Jul 19 02:19:45 GMT 2025","Create entity","Files","",""
"","21","Update exercise","LMS service","Sat Jul 19 02:19:43 GMT 2025","passed","Sat Jul 19 02:19:43 GMT 2025","Update entity","Exercises","",""
"","299","Update course","LMS service","Sat Jul 19 02:19:41 GMT 2025","passed","Sat Jul 19 02:19:41 GMT 2025","Update entity","Courses","",""
"","292","Create user","LMS service","Sat Jul 19 02:19:48 GMT 2025","passed","Sat Jul 19 02:19:48 GMT 2025","Create entity","Users","",""
"","523","Create user","LMS service","Sat Jul 19 02:19:48 GMT 2025","passed","Sat Jul 19 02:19:48 GMT 2025","Create entity","Users","",""
"","24","Create exercise","LMS service","Sat Jul 19 02:19:42 GMT 2025","passed","Sat Jul 19 02:19:42 GMT 2025","Create entity","Exercises","",""
"","23","Delete exercise","LMS service","Sat Jul 19 02:19:44 GMT 2025","passed","Sat Jul 19 02:19:44 GMT 2025","Delete entity","Exercises","",""
"","19","Get file with incorrect file id","LMS service","Sat Jul 19 02:19:48 GMT 2025","passed","Sat Jul 19 02:19:48 GMT 2025","Validate entity","Files","",""
"","266","Create file with empty filename","LMS service","Sat Jul 19 02:19:46 GMT 2025","passed","Sat Jul 19 02:19:46 GMT 2025","Validate entity","Files","",""
"","553","Login with correct email and password","LMS service","Sat Jul 19 02:19:39 GMT 2025","passed","Sat Jul 19 02:19:40 GMT 2025","Login","Authentication","",""
"","525","Create user","LMS service","Sat Jul 19 02:19:48 GMT 2025","passed","Sat Jul 19 02:19:49 GMT 2025","Create entity","Users","",""
"","55","Create file with empty directory","LMS service","Sat Jul 19 02:19:46 GMT 2025","passed","Sat Jul 19 02:19:46 GMT 2025","Validate entity","Files","",""
"","25","Delete file","LMS service","Sat Jul 19 02:19:48 GMT 2025","passed","Sat Jul 19 02:19:48 GMT 2025","Delete entity","Files","",""
"","301","Get courses","LMS service","Sat Jul 19 02:19:40 GMT 2025","passed","Sat Jul 19 02:19:40 GMT 2025","Get entities","Courses","",""
"","22","Get exercises","LMS service","Sat Jul 19 02:19:44 GMT 2025","passed","Sat Jul 19 02:19:44 GMT 2025","Get entities","Exercises","",""
