"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","193","Create file with empty directory","LMS service","Sat May 30 10:44:51 UTC 2026","passed","Sat May 30 10:44:51 UTC 2026","Validate entity","Files","",""
"","20","Get courses","LMS service","Sat May 30 10:44:46 UTC 2026","passed","Sat May 30 10:44:46 UTC 2026","Get entities","Courses","",""
"","8","Get exercises","LMS service","Sat May 30 10:44:49 UTC 2026","passed","Sat May 30 10:44:49 UTC 2026","Get entities","Exercises","",""
"","387","Login with correct email and password","LMS service","Sat May 30 10:44:45 UTC 2026","passed","Sat May 30 10:44:45 UTC 2026","Login","Authentication","",""
"","18","Update course","LMS service","Sat May 30 10:44:47 UTC 2026","passed","Sat May 30 10:44:47 UTC 2026","Update entity","Courses","",""
"","94","Get file with incorrect file id","LMS service","Sat May 30 10:44:51 UTC 2026","passed","Sat May 30 10:44:52 UTC 2026","Validate entity","Files","",""
"","16","Delete exercise","LMS service","Sat May 30 10:44:49 UTC 2026","passed","Sat May 30 10:44:49 UTC 2026","Delete entity","Exercises","",""
"","9","Get user me","LMS service","Sat May 30 10:44:53 UTC 2026","passed","Sat May 30 10:44:53 UTC 2026","Get entity","Users","",""
"","15","Delete file","LMS service","Sat May 30 10:44:52 UTC 2026","passed","Sat May 30 10:44:52 UTC 2026","Delete entity","Files","",""
"","20","Create course","LMS service","Sat May 30 10:44:46 UTC 2026","passed","Sat May 30 10:44:46 UTC 2026","Create entity","Courses","",""
"","207","Create file","LMS service","Sat May 30 10:44:49 UTC 2026","passed","Sat May 30 10:44:50 UTC 2026","Create entity","Files","",""
"","71","Update exercise","LMS service","Sat May 30 10:44:48 UTC 2026","passed","Sat May 30 10:44:48 UTC 2026","Update entity","Exercises","",""
"","11","Get exercise","LMS service","Sat May 30 10:44:48 UTC 2026","passed","Sat May 30 10:44:48 UTC 2026","Get entity","Exercises","",""
"","215","Create user","LMS service","Sat May 30 10:44:52 UTC 2026","passed","Sat May 30 10:44:52 UTC 2026","Create entity","Users","",""
"","412","Create user","LMS service","Sat May 30 10:44:52 UTC 2026","passed","Sat May 30 10:44:52 UTC 2026","Create entity","Users","",""
"","228","Create file with empty filename","LMS service","Sat May 30 10:44:50 UTC 2026","passed","Sat May 30 10:44:50 UTC 2026","Validate entity","Files","",""
"","775","Create user","LMS service","Sat May 30 10:44:52 UTC 2026","passed","Sat May 30 10:44:53 UTC 2026","Create entity","Users","",""
"","81","Create exercise","LMS service","Sat May 30 10:44:47 UTC 2026","passed","Sat May 30 10:44:47 UTC 2026","Create entity","Exercises","",""
"","10","Get file","LMS service","Sat May 30 10:44:50 UTC 2026","passed","Sat May 30 10:44:50 UTC 2026","Get entity","Files","",""
