"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","32","Get courses","LMS service","Sat Apr 25 09:44:30 UTC 2026","passed","Sat Apr 25 09:44:30 UTC 2026","Get entities","Courses","",""
"","15","Get exercise","LMS service","Sat Apr 25 09:44:33 UTC 2026","passed","Sat Apr 25 09:44:33 UTC 2026","Get entity","Exercises","",""
"","530","Create user","LMS service","Sat Apr 25 09:44:38 UTC 2026","passed","Sat Apr 25 09:44:38 UTC 2026","Create entity","Users","",""
"","532","Create user","LMS service","Sat Apr 25 09:44:38 UTC 2026","passed","Sat Apr 25 09:44:39 UTC 2026","Create entity","Users","",""
"","290","Create user","LMS service","Sat Apr 25 09:44:38 UTC 2026","passed","Sat Apr 25 09:44:38 UTC 2026","Create entity","Users","",""
"","28","Delete file","LMS service","Sat Apr 25 09:44:38 UTC 2026","passed","Sat Apr 25 09:44:38 UTC 2026","Delete entity","Files","",""
"","17","Get file","LMS service","Sat Apr 25 09:44:35 UTC 2026","passed","Sat Apr 25 09:44:35 UTC 2026","Get entity","Files","",""
"","13","Get user me","LMS service","Sat Apr 25 09:44:39 UTC 2026","passed","Sat Apr 25 09:44:39 UTC 2026","Get entity","Users","",""
"","39","Update course","LMS service","Sat Apr 25 09:44:32 UTC 2026","passed","Sat Apr 25 09:44:32 UTC 2026","Update entity","Courses","",""
"","21","Get file with incorrect file id","LMS service","Sat Apr 25 09:44:38 UTC 2026","passed","Sat Apr 25 09:44:38 UTC 2026","Validate entity","Files","",""
"","278","Create file with empty filename","LMS service","Sat Apr 25 09:44:36 UTC 2026","passed","Sat Apr 25 09:44:37 UTC 2026","Validate entity","Files","",""
"","21","Create exercise","LMS service","Sat Apr 25 09:44:32 UTC 2026","passed","Sat Apr 25 09:44:32 UTC 2026","Create entity","Exercises","",""
"","16","Get exercises","LMS service","Sat Apr 25 09:44:34 UTC 2026","passed","Sat Apr 25 09:44:34 UTC 2026","Get entities","Exercises","",""
"","283","Create file","LMS service","Sat Apr 25 09:44:35 UTC 2026","passed","Sat Apr 25 09:44:35 UTC 2026","Create entity","Files","",""
"","556","Login with correct email and password","LMS service","Sat Apr 25 09:44:29 UTC 2026","passed","Sat Apr 25 09:44:30 UTC 2026","Login","Authentication","",""
"","30","Delete exercise","LMS service","Sat Apr 25 09:44:34 UTC 2026","passed","Sat Apr 25 09:44:34 UTC 2026","Delete entity","Exercises","",""
"","50","Create file with empty directory","LMS service","Sat Apr 25 09:44:37 UTC 2026","passed","Sat Apr 25 09:44:37 UTC 2026","Validate entity","Files","",""
"","32","Create course","LMS service","Sat Apr 25 09:44:30 UTC 2026","passed","Sat Apr 25 09:44:30 UTC 2026","Create entity","Courses","",""
"","28","Update exercise","LMS service","Sat Apr 25 09:44:33 UTC 2026","passed","Sat Apr 25 09:44:33 UTC 2026","Update entity","Exercises","",""
