"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","22","Create exercise","LMS service","Tue Aug 19 02:06:15 GMT 2025","passed","Tue Aug 19 02:06:15 GMT 2025","Create entity","Exercises","",""
"","527","Create user","LMS service","Tue Aug 19 02:06:22 GMT 2025","passed","Tue Aug 19 02:06:22 GMT 2025","Create entity","Users","",""
"","278","Create file","LMS service","Tue Aug 19 02:06:19 GMT 2025","passed","Tue Aug 19 02:06:19 GMT 2025","Create entity","Files","",""
"","19","Get exercises","LMS service","Tue Aug 19 02:06:18 GMT 2025","passed","Tue Aug 19 02:06:18 GMT 2025","Get entities","Exercises","",""
"","20","Delete exercise","LMS service","Tue Aug 19 02:06:18 GMT 2025","passed","Tue Aug 19 02:06:18 GMT 2025","Delete entity","Exercises","",""
"","289","Create user","LMS service","Tue Aug 19 02:06:21 GMT 2025","passed","Tue Aug 19 02:06:22 GMT 2025","Create entity","Users","",""
"","31","Create course","LMS service","Tue Aug 19 02:06:14 GMT 2025","passed","Tue Aug 19 02:06:14 GMT 2025","Create entity","Courses","",""
"","34","Update course","LMS service","Tue Aug 19 02:06:15 GMT 2025","passed","Tue Aug 19 02:06:15 GMT 2025","Update entity","Courses","",""
"","15","Get user me","LMS service","Tue Aug 19 02:06:23 GMT 2025","passed","Tue Aug 19 02:06:23 GMT 2025","Get entity","Users","",""
"","28","Delete file","LMS service","Tue Aug 19 02:06:21 GMT 2025","passed","Tue Aug 19 02:06:21 GMT 2025","Delete entity","Files","",""
"","550","Login with correct email and password","LMS service","Tue Aug 19 02:06:13 GMT 2025","passed","Tue Aug 19 02:06:13 GMT 2025","Login","Authentication","",""
"","22","Update exercise","LMS service","Tue Aug 19 02:06:16 GMT 2025","passed","Tue Aug 19 02:06:16 GMT 2025","Update entity","Exercises","",""
"","268","Create file with empty filename","LMS service","Tue Aug 19 02:06:20 GMT 2025","passed","Tue Aug 19 02:06:20 GMT 2025","Validate entity","Files","",""
"","298","Get courses","LMS service","Tue Aug 19 02:06:14 GMT 2025","passed","Tue Aug 19 02:06:14 GMT 2025","Get entities","Courses","",""
"","319","Get exercise","LMS service","Tue Aug 19 02:06:16 GMT 2025","passed","Tue Aug 19 02:06:17 GMT 2025","Get entity","Exercises","",""
"","530","Create user","LMS service","Tue Aug 19 02:06:21 GMT 2025","passed","Tue Aug 19 02:06:22 GMT 2025","Create entity","Users","",""
"","20","Get file with incorrect file id","LMS service","Tue Aug 19 02:06:21 GMT 2025","passed","Tue Aug 19 02:06:21 GMT 2025","Validate entity","Files","",""
"","17","Get file","LMS service","Tue Aug 19 02:06:19 GMT 2025","passed","Tue Aug 19 02:06:19 GMT 2025","Get entity","Files","",""
"","51","Create file with empty directory","LMS service","Tue Aug 19 02:06:20 GMT 2025","passed","Tue Aug 19 02:06:20 GMT 2025","Validate entity","Files","",""
