"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","22","Create exercise","LMS service","2026-08-29","passed","2026-08-29","Create entity","Exercises","",""
"","36","Create course","LMS service","2026-08-29","passed","2026-08-29","Create entity","Courses","",""
"","524","Create user","LMS service","2026-08-29","passed","2026-08-29","Create entity","Users","",""
"","305","Update course","LMS service","2026-08-29","passed","2026-08-29","Update entity","Courses","",""
"","15","Get user me","LMS service","2026-08-29","passed","2026-08-29","Get entity","Users","",""
"","288","Create user","LMS service","2026-08-29","passed","2026-08-29","Create entity","Users","",""
"","555","Login with correct email and password","LMS service","2026-08-29","passed","2026-08-29","Login","Authentication","",""
"","22","Get file with incorrect file id","LMS service","2026-08-29","passed","2026-08-29","Validate entity","Files","",""
"","19","Get exercise","LMS service","2026-08-29","passed","2026-08-29","Get entity","Exercises","",""
"","531","Create user","LMS service","2026-08-29","passed","2026-08-29","Create entity","Users","",""
"","18","Get exercises","LMS service","2026-08-29","passed","2026-08-29","Get entities","Exercises","",""
"","30","Delete file","LMS service","2026-08-29","passed","2026-08-29","Delete entity","Files","",""
"","51","Create file with empty directory","LMS service","2026-08-29","passed","2026-08-29","Validate entity","Files","",""
"","30","Get courses","LMS service","2026-08-29","passed","2026-08-29","Get entities","Courses","",""
"","275","Create file with empty filename","LMS service","2026-08-29","passed","2026-08-29","Validate entity","Files","",""
"","274","Create file","LMS service","2026-08-29","passed","2026-08-29","Create entity","Files","",""
"","26","Delete exercise","LMS service","2026-08-29","passed","2026-08-29","Delete entity","Exercises","",""
"","23","Update exercise","LMS service","2026-08-29","passed","2026-08-29","Update entity","Exercises","",""
"","18","Get file","LMS service","2026-08-29","passed","2026-08-29","Get entity","Files","",""
