"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","531","Create user","LMS service","Thu Jun 12 15:47:35 GMT 2025","passed","Thu Jun 12 15:47:35 GMT 2025","Create entity","Users","",""
"","272","Create file","LMS service","Thu Jun 12 15:47:32 GMT 2025","passed","Thu Jun 12 15:47:32 GMT 2025","Create entity","Files","",""
"","16","Get exercises","LMS service","Thu Jun 12 15:47:31 GMT 2025","passed","Thu Jun 12 15:47:31 GMT 2025","Get entities","Exercises","",""
"","54","Create file with empty directory","LMS service","Thu Jun 12 15:47:34 GMT 2025","passed","Thu Jun 12 15:47:34 GMT 2025","Validate entity","Files","",""
"","301","Update course","LMS service","Thu Jun 12 15:47:28 GMT 2025","passed","Thu Jun 12 15:47:29 GMT 2025","Update entity","Courses","",""
"","27","Delete file","LMS service","Thu Jun 12 15:47:35 GMT 2025","passed","Thu Jun 12 15:47:35 GMT 2025","Delete entity","Files","",""
"","16","Get user me","LMS service","Thu Jun 12 15:47:36 GMT 2025","passed","Thu Jun 12 15:47:36 GMT 2025","Get entity","Users","",""
"","523","Create user","LMS service","Thu Jun 12 15:47:35 GMT 2025","passed","Thu Jun 12 15:47:36 GMT 2025","Create entity","Users","",""
"","290","Create user","LMS service","Thu Jun 12 15:47:35 GMT 2025","passed","Thu Jun 12 15:47:35 GMT 2025","Create entity","Users","",""
"","309","Get courses","LMS service","Thu Jun 12 15:47:27 GMT 2025","passed","Thu Jun 12 15:47:27 GMT 2025","Get entities","Courses","",""
"","26","Delete exercise","LMS service","Thu Jun 12 15:47:31 GMT 2025","passed","Thu Jun 12 15:47:31 GMT 2025","Delete entity","Exercises","",""
"","15","Get file","LMS service","Thu Jun 12 15:47:32 GMT 2025","passed","Thu Jun 12 15:47:32 GMT 2025","Get entity","Files","",""
"","22","Get file with incorrect file id","LMS service","Thu Jun 12 15:47:35 GMT 2025","passed","Thu Jun 12 15:47:35 GMT 2025","Validate entity","Files","",""
"","269","Create file with empty filename","LMS service","Thu Jun 12 15:47:33 GMT 2025","passed","Thu Jun 12 15:47:34 GMT 2025","Validate entity","Files","",""
"","17","Get exercise","LMS service","Thu Jun 12 15:47:30 GMT 2025","passed","Thu Jun 12 15:47:30 GMT 2025","Get entity","Exercises","",""
"","554","Login with correct email and password","LMS service","Thu Jun 12 15:47:26 GMT 2025","passed","Thu Jun 12 15:47:27 GMT 2025","Login","Authentication","",""
"","22","Update exercise","LMS service","Thu Jun 12 15:47:30 GMT 2025","passed","Thu Jun 12 15:47:30 GMT 2025","Update entity","Exercises","",""
"","22","Create exercise","LMS service","Thu Jun 12 15:47:29 GMT 2025","passed","Thu Jun 12 15:47:29 GMT 2025","Create entity","Exercises","",""
"","33","Create course","LMS service","Thu Jun 12 15:47:28 GMT 2025","passed","Thu Jun 12 15:47:28 GMT 2025","Create entity","Courses","",""
