"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","23","Update exercise","LMS service","Thu Jun 12 16:04:12 GMT 2025","passed","Thu Jun 12 16:04:12 GMT 2025","Update entity","Exercises","",""
"","287","Create user","LMS service","Thu Jun 12 16:04:17 GMT 2025","passed","Thu Jun 12 16:04:18 GMT 2025","Create entity","Users","",""
"","548","Login with correct email and password","LMS service","Thu Jun 12 16:04:09 GMT 2025","passed","Thu Jun 12 16:04:09 GMT 2025","Login","Authentication","",""
"","24","Delete file","LMS service","Thu Jun 12 16:04:17 GMT 2025","passed","Thu Jun 12 16:04:17 GMT 2025","Delete entity","Files","",""
"","300","Update course","LMS service","Thu Jun 12 16:04:11 GMT 2025","passed","Thu Jun 12 16:04:11 GMT 2025","Update entity","Courses","",""
"","533","Create user","LMS service","Thu Jun 12 16:04:17 GMT 2025","passed","Thu Jun 12 16:04:18 GMT 2025","Create entity","Users","",""
"","528","Create user","LMS service","Thu Jun 12 16:04:18 GMT 2025","passed","Thu Jun 12 16:04:18 GMT 2025","Create entity","Users","",""
"","15","Get exercise","LMS service","Thu Jun 12 16:04:12 GMT 2025","passed","Thu Jun 12 16:04:12 GMT 2025","Get entity","Exercises","",""
"","14","Get user me","LMS service","Thu Jun 12 16:04:19 GMT 2025","passed","Thu Jun 12 16:04:19 GMT 2025","Get entity","Users","",""
"","50","Create file with empty directory","LMS service","Thu Jun 12 16:04:16 GMT 2025","passed","Thu Jun 12 16:04:16 GMT 2025","Validate entity","Files","",""
"","20","Create exercise","LMS service","Thu Jun 12 16:04:11 GMT 2025","passed","Thu Jun 12 16:04:11 GMT 2025","Create entity","Exercises","",""
"","15","Get file","LMS service","Thu Jun 12 16:04:15 GMT 2025","passed","Thu Jun 12 16:04:15 GMT 2025","Get entity","Files","",""
"","17","Get file with incorrect file id","LMS service","Thu Jun 12 16:04:17 GMT 2025","passed","Thu Jun 12 16:04:17 GMT 2025","Validate entity","Files","",""
"","32","Delete exercise","LMS service","Thu Jun 12 16:04:14 GMT 2025","passed","Thu Jun 12 16:04:14 GMT 2025","Delete entity","Exercises","",""
"","281","Create file","LMS service","Thu Jun 12 16:04:15 GMT 2025","passed","Thu Jun 12 16:04:15 GMT 2025","Create entity","Files","",""
"","272","Create file with empty filename","LMS service","Thu Jun 12 16:04:16 GMT 2025","passed","Thu Jun 12 16:04:16 GMT 2025","Validate entity","Files","",""
"","299","Get courses","LMS service","Thu Jun 12 16:04:09 GMT 2025","passed","Thu Jun 12 16:04:10 GMT 2025","Get entities","Courses","",""
"","16","Get exercises","LMS service","Thu Jun 12 16:04:14 GMT 2025","passed","Thu Jun 12 16:04:14 GMT 2025","Get entities","Exercises","",""
"","31","Create course","LMS service","Thu Jun 12 16:04:10 GMT 2025","passed","Thu Jun 12 16:04:10 GMT 2025","Create entity","Courses","",""
