"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","13","Get user me","LMS service","2026-08-10","passed","2026-08-10","Get entity","Users","",""
"","19","Delete exercise","LMS service","2026-08-10","passed","2026-08-10","Delete entity","Exercises","",""
"","34","Update course","LMS service","2026-08-10","passed","2026-08-10","Update entity","Courses","",""
"","500","Create user","LMS service","2026-08-10","passed","2026-08-10","Create entity","Users","",""
"","23","Delete file","LMS service","2026-08-10","passed","2026-08-10","Delete entity","Files","",""
"","555","Login with correct email and password","LMS service","2026-08-10","passed","2026-08-10","Login","Authentication","",""
"","60","Create file","LMS service","2026-08-10","passed","2026-08-10","Create entity","Files","",""
"","25","Create exercise","LMS service","2026-08-10","passed","2026-08-10","Create entity","Exercises","",""
"","26","Update exercise","LMS service","2026-08-10","passed","2026-08-10","Update entity","Exercises","",""
"","557","Create user","LMS service","2026-08-10","passed","2026-08-10","Create entity","Users","",""
"","19","Get file","LMS service","2026-08-10","passed","2026-08-10","Get entity","Files","",""
"","22","Get exercises","LMS service","2026-08-10","passed","2026-08-10","Get entities","Exercises","",""
"","275","Create file with empty directory","LMS service","2026-08-10","passed","2026-08-10","Validate entity","Files","",""
"","30","Create course","LMS service","2026-08-10","passed","2026-08-10","Create entity","Courses","",""
"","55","Create file with empty filename","LMS service","2026-08-10","passed","2026-08-10","Validate entity","Files","",""
"","272","Get file with incorrect file id","LMS service","2026-08-10","passed","2026-08-10","Validate entity","Files","",""
"","532","Create user","LMS service","2026-08-10","passed","2026-08-10","Create entity","Users","",""
"","27","Get courses","LMS service","2026-08-10","passed","2026-08-10","Get entities","Courses","",""
"","22","Get exercise","LMS service","2026-08-10","passed","2026-08-10","Get entity","Exercises","",""
