"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","20","Get exercises","LMS service","Thu Jul 31 02:27:48 GMT 2025","passed","Thu Jul 31 02:27:48 GMT 2025","Get entities","Exercises","",""
"","20","Get file with incorrect file id","LMS service","Thu Jul 31 02:27:52 GMT 2025","passed","Thu Jul 31 02:27:52 GMT 2025","Validate entity","Files","",""
"","30","Update exercise","LMS service","Thu Jul 31 02:27:47 GMT 2025","passed","Thu Jul 31 02:27:47 GMT 2025","Update entity","Exercises","",""
"","274","Create file","LMS service","Thu Jul 31 02:27:49 GMT 2025","passed","Thu Jul 31 02:27:50 GMT 2025","Create entity","Files","",""
"","524","Create user","LMS service","Thu Jul 31 02:27:52 GMT 2025","passed","Thu Jul 31 02:27:53 GMT 2025","Create entity","Users","",""
"","20","Delete exercise","LMS service","Thu Jul 31 02:27:48 GMT 2025","passed","Thu Jul 31 02:27:48 GMT 2025","Delete entity","Exercises","",""
"","559","Login with correct email and password","LMS service","Thu Jul 31 02:27:43 GMT 2025","passed","Thu Jul 31 02:27:44 GMT 2025","Login","Authentication","",""
"","19","Get file","LMS service","Thu Jul 31 02:27:50 GMT 2025","passed","Thu Jul 31 02:27:50 GMT 2025","Get entity","Files","",""
"","18","Get exercise","LMS service","Thu Jul 31 02:27:47 GMT 2025","passed","Thu Jul 31 02:27:47 GMT 2025","Get entity","Exercises","",""
"","266","Create file with empty filename","LMS service","Thu Jul 31 02:27:51 GMT 2025","passed","Thu Jul 31 02:27:51 GMT 2025","Validate entity","Files","",""
"","14","Get user me","LMS service","Thu Jul 31 02:27:54 GMT 2025","passed","Thu Jul 31 02:27:54 GMT 2025","Get entity","Users","",""
"","305","Get courses","LMS service","Thu Jul 31 02:27:44 GMT 2025","passed","Thu Jul 31 02:27:44 GMT 2025","Get entities","Courses","",""
"","31","Create course","LMS service","Thu Jul 31 02:27:45 GMT 2025","passed","Thu Jul 31 02:27:45 GMT 2025","Create entity","Courses","",""
"","50","Create file with empty directory","LMS service","Thu Jul 31 02:27:51 GMT 2025","passed","Thu Jul 31 02:27:51 GMT 2025","Validate entity","Files","",""
"","527","Create user","LMS service","Thu Jul 31 02:27:52 GMT 2025","passed","Thu Jul 31 02:27:53 GMT 2025","Create entity","Users","",""
"","22","Create exercise","LMS service","Thu Jul 31 02:27:46 GMT 2025","passed","Thu Jul 31 02:27:46 GMT 2025","Create entity","Exercises","",""
"","290","Create user","LMS service","Thu Jul 31 02:27:52 GMT 2025","passed","Thu Jul 31 02:27:52 GMT 2025","Create entity","Users","",""
"","25","Delete file","LMS service","Thu Jul 31 02:27:52 GMT 2025","passed","Thu Jul 31 02:27:52 GMT 2025","Delete entity","Files","",""
"","309","Update course","LMS service","Thu Jul 31 02:27:46 GMT 2025","passed","Thu Jul 31 02:27:46 GMT 2025","Update entity","Courses","",""
