"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","12","Get user me","LMS service","Sat Jul 04 10:50:29 UTC 2026","passed","Sat Jul 04 10:50:29 UTC 2026","Get entity","Users","",""
"","627","Create user","LMS service","Sat Jul 04 10:50:28 UTC 2026","passed","Sat Jul 04 10:50:29 UTC 2026","Create entity","Users","",""
"","30","Get courses","LMS service","Sat Jul 04 10:50:19 UTC 2026","passed","Sat Jul 04 10:50:19 UTC 2026","Get entities","Courses","",""
"","309","Create file with empty directory","LMS service","Sat Jul 04 10:50:27 UTC 2026","passed","Sat Jul 04 10:50:27 UTC 2026","Validate entity","Files","",""
"","21","Create exercise","LMS service","Sat Jul 04 10:50:21 UTC 2026","passed","Sat Jul 04 10:50:21 UTC 2026","Create entity","Exercises","",""
"","334","Delete file","LMS service","Sat Jul 04 10:50:27 UTC 2026","passed","Sat Jul 04 10:50:27 UTC 2026","Delete entity","Files","",""
"","24","Update exercise","LMS service","Sat Jul 04 10:50:21 UTC 2026","passed","Sat Jul 04 10:50:21 UTC 2026","Update entity","Exercises","",""
"","18","Get file","LMS service","Sat Jul 04 10:50:26 UTC 2026","passed","Sat Jul 04 10:50:26 UTC 2026","Get entity","Files","",""
"","581","Create user","LMS service","Sat Jul 04 10:50:27 UTC 2026","passed","Sat Jul 04 10:50:28 UTC 2026","Create entity","Users","",""
"","303","Get file with incorrect file id","LMS service","Sat Jul 04 10:50:28 UTC 2026","passed","Sat Jul 04 10:50:28 UTC 2026","Validate entity","Files","",""
"","326","Create user","LMS service","Sat Jul 04 10:50:28 UTC 2026","passed","Sat Jul 04 10:50:28 UTC 2026","Create entity","Users","",""
"","40","Update course","LMS service","Sat Jul 04 10:50:20 UTC 2026","passed","Sat Jul 04 10:50:20 UTC 2026","Update entity","Courses","",""
"","51","Create file with empty filename","LMS service","Sat Jul 04 10:50:26 UTC 2026","passed","Sat Jul 04 10:50:26 UTC 2026","Validate entity","Files","",""
"","16","Get exercises","LMS service","Sat Jul 04 10:50:24 UTC 2026","passed","Sat Jul 04 10:50:24 UTC 2026","Get entities","Exercises","",""
"","16","Get exercise","LMS service","Sat Jul 04 10:50:23 UTC 2026","passed","Sat Jul 04 10:50:23 UTC 2026","Get entity","Exercises","",""
"","59","Create file","LMS service","Sat Jul 04 10:50:24 UTC 2026","passed","Sat Jul 04 10:50:24 UTC 2026","Create entity","Files","",""
"","23","Delete exercise","LMS service","Sat Jul 04 10:50:23 UTC 2026","passed","Sat Jul 04 10:50:23 UTC 2026","Delete entity","Exercises","",""
"","341","Create course","LMS service","Sat Jul 04 10:50:20 UTC 2026","passed","Sat Jul 04 10:50:20 UTC 2026","Create entity","Courses","",""
"","622","Login with correct email and password","LMS service","Sat Jul 04 10:50:18 UTC 2026","passed","Sat Jul 04 10:50:19 UTC 2026","Login","Authentication","",""
