"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","15","Get user me","LMS service","Tue Jul 22 02:25:06 GMT 2025","passed","Tue Jul 22 02:25:06 GMT 2025","Get entity","Users","",""
"","555","Login with correct email and password","LMS service","Tue Jul 22 02:24:56 GMT 2025","passed","Tue Jul 22 02:24:57 GMT 2025","Login","Authentication","",""
"","269","Create file with empty filename","LMS service","Tue Jul 22 02:25:03 GMT 2025","passed","Tue Jul 22 02:25:03 GMT 2025","Validate entity","Files","",""
"","52","Create file with empty directory","LMS service","Tue Jul 22 02:25:03 GMT 2025","passed","Tue Jul 22 02:25:03 GMT 2025","Validate entity","Files","",""
"","24","Update exercise","LMS service","Tue Jul 22 02:25:00 GMT 2025","passed","Tue Jul 22 02:25:00 GMT 2025","Update entity","Exercises","",""
"","18","Get file","LMS service","Tue Jul 22 02:25:02 GMT 2025","passed","Tue Jul 22 02:25:02 GMT 2025","Get entity","Files","",""
"","23","Create exercise","LMS service","Tue Jul 22 02:24:59 GMT 2025","passed","Tue Jul 22 02:24:59 GMT 2025","Create entity","Exercises","",""
"","22","Delete exercise","LMS service","Tue Jul 22 02:25:01 GMT 2025","passed","Tue Jul 22 02:25:01 GMT 2025","Delete entity","Exercises","",""
"","56","Get exercise","LMS service","Tue Jul 22 02:25:00 GMT 2025","passed","Tue Jul 22 02:25:00 GMT 2025","Get entity","Exercises","",""
"","526","Create user","LMS service","Tue Jul 22 02:25:05 GMT 2025","passed","Tue Jul 22 02:25:06 GMT 2025","Create entity","Users","",""
"","524","Create user","LMS service","Tue Jul 22 02:25:05 GMT 2025","passed","Tue Jul 22 02:25:05 GMT 2025","Create entity","Users","",""
"","313","Update course","LMS service","Tue Jul 22 02:24:58 GMT 2025","passed","Tue Jul 22 02:24:58 GMT 2025","Update entity","Courses","",""
"","29","Delete file","LMS service","Tue Jul 22 02:25:05 GMT 2025","passed","Tue Jul 22 02:25:05 GMT 2025","Delete entity","Files","",""
"","36","Create course","LMS service","Tue Jul 22 02:24:58 GMT 2025","passed","Tue Jul 22 02:24:58 GMT 2025","Create entity","Courses","",""
"","22","Get file with incorrect file id","LMS service","Tue Jul 22 02:25:05 GMT 2025","passed","Tue Jul 22 02:25:05 GMT 2025","Validate entity","Files","",""
"","280","Create file","LMS service","Tue Jul 22 02:25:02 GMT 2025","passed","Tue Jul 22 02:25:02 GMT 2025","Create entity","Files","",""
"","308","Get courses","LMS service","Tue Jul 22 02:24:57 GMT 2025","passed","Tue Jul 22 02:24:57 GMT 2025","Get entities","Courses","",""
"","292","Create user","LMS service","Tue Jul 22 02:25:05 GMT 2025","passed","Tue Jul 22 02:25:05 GMT 2025","Create entity","Users","",""
"","20","Get exercises","LMS service","Tue Jul 22 02:25:01 GMT 2025","passed","Tue Jul 22 02:25:01 GMT 2025","Get entities","Exercises","",""
