"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","18","Get file","LMS service","Sat Oct 11 01:53:00 GMT 2025","passed","Sat Oct 11 01:53:00 GMT 2025","Get entity","Files","",""
"","31","Create course","LMS service","Sat Oct 11 01:52:55 GMT 2025","passed","Sat Oct 11 01:52:56 GMT 2025","Create entity","Courses","",""
"","31","Get courses","LMS service","Sat Oct 11 01:52:55 GMT 2025","passed","Sat Oct 11 01:52:55 GMT 2025","Get entities","Courses","",""
"","530","Create user","LMS service","Sat Oct 11 01:53:03 GMT 2025","passed","Sat Oct 11 01:53:03 GMT 2025","Create entity","Users","",""
"","55","Create file with empty directory","LMS service","Sat Oct 11 01:53:01 GMT 2025","passed","Sat Oct 11 01:53:01 GMT 2025","Validate entity","Files","",""
"","24","Update exercise","LMS service","Sat Oct 11 01:52:58 GMT 2025","passed","Sat Oct 11 01:52:58 GMT 2025","Update entity","Exercises","",""
"","18","Get file with incorrect file id","LMS service","Sat Oct 11 01:53:02 GMT 2025","passed","Sat Oct 11 01:53:03 GMT 2025","Validate entity","Files","",""
"","19","Delete exercise","LMS service","Sat Oct 11 01:52:59 GMT 2025","passed","Sat Oct 11 01:52:59 GMT 2025","Delete entity","Exercises","",""
"","26","Delete file","LMS service","Sat Oct 11 01:53:02 GMT 2025","passed","Sat Oct 11 01:53:03 GMT 2025","Delete entity","Files","",""
"","19","Get exercise","LMS service","Sat Oct 11 01:52:58 GMT 2025","passed","Sat Oct 11 01:52:58 GMT 2025","Get entity","Exercises","",""
"","290","Create user","LMS service","Sat Oct 11 01:53:03 GMT 2025","passed","Sat Oct 11 01:53:03 GMT 2025","Create entity","Users","",""
"","272","Create file with empty filename","LMS service","Sat Oct 11 01:53:01 GMT 2025","passed","Sat Oct 11 01:53:01 GMT 2025","Validate entity","Files","",""
"","555","Login with correct email and password","LMS service","Sat Oct 11 01:52:54 GMT 2025","passed","Sat Oct 11 01:52:55 GMT 2025","Login","Authentication","",""
"","20","Get exercises","LMS service","Sat Oct 11 01:52:59 GMT 2025","passed","Sat Oct 11 01:52:59 GMT 2025","Get entities","Exercises","",""
"","275","Create file","LMS service","Sat Oct 11 01:53:00 GMT 2025","passed","Sat Oct 11 01:53:00 GMT 2025","Create entity","Files","",""
"","307","Update course","LMS service","Sat Oct 11 01:52:56 GMT 2025","passed","Sat Oct 11 01:52:56 GMT 2025","Update entity","Courses","",""
"","528","Create user","LMS service","Sat Oct 11 01:53:03 GMT 2025","passed","Sat Oct 11 01:53:03 GMT 2025","Create entity","Users","",""
"","16","Get user me","LMS service","Sat Oct 11 01:53:04 GMT 2025","passed","Sat Oct 11 01:53:04 GMT 2025","Get entity","Users","",""
"","25","Create exercise","LMS service","Sat Oct 11 01:52:56 GMT 2025","passed","Sat Oct 11 01:52:56 GMT 2025","Create entity","Exercises","",""
