"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","52","Create file with empty directory","LMS service","Sat May 09 10:02:02 UTC 2026","passed","Sat May 09 10:02:02 UTC 2026","Validate entity","Files","",""
"","601","Create user","LMS service","Sat May 09 10:02:03 UTC 2026","passed","Sat May 09 10:02:04 UTC 2026","Create entity","Users","",""
"","18","Get file","LMS service","Sat May 09 10:02:00 UTC 2026","passed","Sat May 09 10:02:00 UTC 2026","Get entity","Files","",""
"","591","Create user","LMS service","Sat May 09 10:02:03 UTC 2026","passed","Sat May 09 10:02:04 UTC 2026","Create entity","Users","",""
"","319","Get exercise","LMS service","Sat May 09 10:01:58 UTC 2026","passed","Sat May 09 10:01:58 UTC 2026","Get entity","Exercises","",""
"","24","Delete file","LMS service","Sat May 09 10:02:03 UTC 2026","passed","Sat May 09 10:02:03 UTC 2026","Delete entity","Files","",""
"","16","Get exercises","LMS service","Sat May 09 10:01:59 UTC 2026","passed","Sat May 09 10:01:59 UTC 2026","Get entities","Exercises","",""
"","20","Get file with incorrect file id","LMS service","Sat May 09 10:02:03 UTC 2026","passed","Sat May 09 10:02:03 UTC 2026","Validate entity","Files","",""
"","28","Get courses","LMS service","Sat May 09 10:01:54 UTC 2026","passed","Sat May 09 10:01:55 UTC 2026","Get entities","Courses","",""
"","342","Update course","LMS service","Sat May 09 10:01:56 UTC 2026","passed","Sat May 09 10:01:56 UTC 2026","Update entity","Courses","",""
"","19","Create exercise","LMS service","Sat May 09 10:01:56 UTC 2026","passed","Sat May 09 10:01:56 UTC 2026","Create entity","Exercises","",""
"","621","Login with correct email and password","LMS service","Sat May 09 10:01:54 UTC 2026","passed","Sat May 09 10:01:54 UTC 2026","Login","Authentication","",""
"","21","Update exercise","LMS service","Sat May 09 10:01:58 UTC 2026","passed","Sat May 09 10:01:58 UTC 2026","Update entity","Exercises","",""
"","304","Create file with empty filename","LMS service","Sat May 09 10:02:01 UTC 2026","passed","Sat May 09 10:02:02 UTC 2026","Validate entity","Files","",""
"","22","Delete exercise","LMS service","Sat May 09 10:01:59 UTC 2026","passed","Sat May 09 10:01:59 UTC 2026","Delete entity","Exercises","",""
"","324","Create user","LMS service","Sat May 09 10:02:03 UTC 2026","passed","Sat May 09 10:02:03 UTC 2026","Create entity","Users","",""
"","14","Get user me","LMS service","Sat May 09 10:02:05 UTC 2026","passed","Sat May 09 10:02:05 UTC 2026","Get entity","Users","",""
"","29","Create course","LMS service","Sat May 09 10:01:55 UTC 2026","passed","Sat May 09 10:01:55 UTC 2026","Create entity","Courses","",""
"","308","Create file","LMS service","Sat May 09 10:02:00 UTC 2026","passed","Sat May 09 10:02:00 UTC 2026","Create entity","Files","",""
