"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","284","Login with correct email and password","LMS service","Sat Jul 26 02:21:15 GMT 2025","passed","Sat Jul 26 02:21:15 GMT 2025","Login","Authentication","",""
"","536","Create user","LMS service","Sat Jul 26 02:21:24 GMT 2025","passed","Sat Jul 26 02:21:24 GMT 2025","Create entity","Users","",""
"","14","Get user me","LMS service","Sat Jul 26 02:21:25 GMT 2025","passed","Sat Jul 26 02:21:25 GMT 2025","Get entity","Users","",""
"","51","Create file with empty directory","LMS service","Sat Jul 26 02:21:22 GMT 2025","passed","Sat Jul 26 02:21:22 GMT 2025","Validate entity","Files","",""
"","25","Delete exercise","LMS service","Sat Jul 26 02:21:20 GMT 2025","passed","Sat Jul 26 02:21:20 GMT 2025","Delete entity","Exercises","",""
"","19","Get exercise","LMS service","Sat Jul 26 02:21:19 GMT 2025","passed","Sat Jul 26 02:21:19 GMT 2025","Get entity","Exercises","",""
"","22","Get file","LMS service","Sat Jul 26 02:21:21 GMT 2025","passed","Sat Jul 26 02:21:21 GMT 2025","Get entity","Files","",""
"","278","Create file","LMS service","Sat Jul 26 02:21:21 GMT 2025","passed","Sat Jul 26 02:21:21 GMT 2025","Create entity","Files","",""
"","17","Get exercises","LMS service","Sat Jul 26 02:21:20 GMT 2025","passed","Sat Jul 26 02:21:20 GMT 2025","Get entities","Exercises","",""
"","26","Delete file","LMS service","Sat Jul 26 02:21:24 GMT 2025","passed","Sat Jul 26 02:21:24 GMT 2025","Delete entity","Files","",""
"","523","Create user","LMS service","Sat Jul 26 02:21:24 GMT 2025","passed","Sat Jul 26 02:21:24 GMT 2025","Create entity","Users","",""
"","20","Create exercise","LMS service","Sat Jul 26 02:21:17 GMT 2025","passed","Sat Jul 26 02:21:18 GMT 2025","Create entity","Exercises","",""
"","32","Get courses","LMS service","Sat Jul 26 02:21:16 GMT 2025","passed","Sat Jul 26 02:21:16 GMT 2025","Get entities","Courses","",""
"","288","Create user","LMS service","Sat Jul 26 02:21:24 GMT 2025","passed","Sat Jul 26 02:21:24 GMT 2025","Create entity","Users","",""
"","31","Update course","LMS service","Sat Jul 26 02:21:17 GMT 2025","passed","Sat Jul 26 02:21:17 GMT 2025","Update entity","Courses","",""
"","30","Create course","LMS service","Sat Jul 26 02:21:16 GMT 2025","passed","Sat Jul 26 02:21:16 GMT 2025","Create entity","Courses","",""
"","275","Create file with empty filename","LMS service","Sat Jul 26 02:21:22 GMT 2025","passed","Sat Jul 26 02:21:22 GMT 2025","Validate entity","Files","",""
"","26","Update exercise","LMS service","Sat Jul 26 02:21:19 GMT 2025","passed","Sat Jul 26 02:21:19 GMT 2025","Update entity","Exercises","",""
"","21","Get file with incorrect file id","LMS service","Sat Jul 26 02:21:24 GMT 2025","passed","Sat Jul 26 02:21:24 GMT 2025","Validate entity","Files","",""
