"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","279","Create file","LMS service","Sat Aug 16 02:07:41 GMT 2025","passed","Sat Aug 16 02:07:41 GMT 2025","Create entity","Files","",""
"","529","Create user","LMS service","Sat Aug 16 02:07:44 GMT 2025","passed","Sat Aug 16 02:07:44 GMT 2025","Create entity","Users","",""
"","18","Get exercise","LMS service","Sat Aug 16 02:07:39 GMT 2025","passed","Sat Aug 16 02:07:39 GMT 2025","Get entity","Exercises","",""
"","25","Update exercise","LMS service","Sat Aug 16 02:07:38 GMT 2025","passed","Sat Aug 16 02:07:38 GMT 2025","Update entity","Exercises","",""
"","16","Get file","LMS service","Sat Aug 16 02:07:41 GMT 2025","passed","Sat Aug 16 02:07:41 GMT 2025","Get entity","Files","",""
"","33","Create course","LMS service","Sat Aug 16 02:07:36 GMT 2025","passed","Sat Aug 16 02:07:36 GMT 2025","Create entity","Courses","",""
"","27","Create exercise","LMS service","Sat Aug 16 02:07:37 GMT 2025","passed","Sat Aug 16 02:07:37 GMT 2025","Create entity","Exercises","",""
"","15","Get user me","LMS service","Sat Aug 16 02:07:45 GMT 2025","passed","Sat Aug 16 02:07:45 GMT 2025","Get entity","Users","",""
"","512","Create user","LMS service","Sat Aug 16 02:07:43 GMT 2025","passed","Sat Aug 16 02:07:44 GMT 2025","Create entity","Users","",""
"","304","Update course","LMS service","Sat Aug 16 02:07:37 GMT 2025","passed","Sat Aug 16 02:07:37 GMT 2025","Update entity","Courses","",""
"","269","Create file with empty filename","LMS service","Sat Aug 16 02:07:42 GMT 2025","passed","Sat Aug 16 02:07:42 GMT 2025","Validate entity","Files","",""
"","23","Get file with incorrect file id","LMS service","Sat Aug 16 02:07:43 GMT 2025","passed","Sat Aug 16 02:07:43 GMT 2025","Validate entity","Files","",""
"","52","Create file with empty directory","LMS service","Sat Aug 16 02:07:42 GMT 2025","passed","Sat Aug 16 02:07:42 GMT 2025","Validate entity","Files","",""
"","17","Get exercises","LMS service","Sat Aug 16 02:07:40 GMT 2025","passed","Sat Aug 16 02:07:40 GMT 2025","Get entities","Exercises","",""
"","549","Login with correct email and password","LMS service","Sat Aug 16 02:07:35 GMT 2025","passed","Sat Aug 16 02:07:35 GMT 2025","Login","Authentication","",""
"","287","Create user","LMS service","Sat Aug 16 02:07:43 GMT 2025","passed","Sat Aug 16 02:07:44 GMT 2025","Create entity","Users","",""
"","27","Delete file","LMS service","Sat Aug 16 02:07:43 GMT 2025","passed","Sat Aug 16 02:07:43 GMT 2025","Delete entity","Files","",""
"","29","Get courses","LMS service","Sat Aug 16 02:07:36 GMT 2025","passed","Sat Aug 16 02:07:36 GMT 2025","Get entities","Courses","",""
"","26","Delete exercise","LMS service","Sat Aug 16 02:07:40 GMT 2025","passed","Sat Aug 16 02:07:40 GMT 2025","Delete entity","Exercises","",""
