"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","15","Get exercise","LMS service","Thu Jun 12 15:22:56 GMT 2025","passed","Thu Jun 12 15:22:56 GMT 2025","Get entity","Exercises","",""
"","290","Create user","LMS service","Thu Jun 12 15:23:01 GMT 2025","passed","Thu Jun 12 15:23:01 GMT 2025","Create entity","Users","",""
"","532","Create user","LMS service","Thu Jun 12 15:23:01 GMT 2025","passed","Thu Jun 12 15:23:01 GMT 2025","Create entity","Users","",""
"","300","Get courses","LMS service","Thu Jun 12 15:22:53 GMT 2025","passed","Thu Jun 12 15:22:53 GMT 2025","Get entities","Courses","",""
"","30","Create course","LMS service","Thu Jun 12 15:22:54 GMT 2025","passed","Thu Jun 12 15:22:54 GMT 2025","Create entity","Courses","",""
"","552","Login with correct email and password","LMS service","Thu Jun 12 15:22:52 GMT 2025","passed","Thu Jun 12 15:22:53 GMT 2025","Login","Authentication","",""
"","526","Create user","LMS service","Thu Jun 12 15:23:01 GMT 2025","passed","Thu Jun 12 15:23:02 GMT 2025","Create entity","Users","",""
"","301","Update course","LMS service","Thu Jun 12 15:22:54 GMT 2025","passed","Thu Jun 12 15:22:55 GMT 2025","Update entity","Courses","",""
"","55","Create file with empty directory","LMS service","Thu Jun 12 15:23:00 GMT 2025","passed","Thu Jun 12 15:23:00 GMT 2025","Validate entity","Files","",""
"","16","Get file with incorrect file id","LMS service","Thu Jun 12 15:23:01 GMT 2025","passed","Thu Jun 12 15:23:01 GMT 2025","Validate entity","Files","",""
"","15","Get user me","LMS service","Thu Jun 12 15:23:02 GMT 2025","passed","Thu Jun 12 15:23:02 GMT 2025","Get entity","Users","",""
"","23","Delete exercise","LMS service","Thu Jun 12 15:22:57 GMT 2025","passed","Thu Jun 12 15:22:57 GMT 2025","Delete entity","Exercises","",""
"","278","Create file","LMS service","Thu Jun 12 15:22:58 GMT 2025","passed","Thu Jun 12 15:22:58 GMT 2025","Create entity","Files","",""
"","17","Get exercises","LMS service","Thu Jun 12 15:22:57 GMT 2025","passed","Thu Jun 12 15:22:57 GMT 2025","Get entities","Exercises","",""
"","265","Create file with empty filename","LMS service","Thu Jun 12 15:22:59 GMT 2025","passed","Thu Jun 12 15:23:00 GMT 2025","Validate entity","Files","",""
"","23","Update exercise","LMS service","Thu Jun 12 15:22:56 GMT 2025","passed","Thu Jun 12 15:22:56 GMT 2025","Update entity","Exercises","",""
"","18","Get file","LMS service","Thu Jun 12 15:22:58 GMT 2025","passed","Thu Jun 12 15:22:58 GMT 2025","Get entity","Files","",""
"","24","Delete file","LMS service","Thu Jun 12 15:23:01 GMT 2025","passed","Thu Jun 12 15:23:01 GMT 2025","Delete entity","Files","",""
"","22","Create exercise","LMS service","Thu Jun 12 15:22:55 GMT 2025","passed","Thu Jun 12 15:22:55 GMT 2025","Create entity","Exercises","",""
