"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","287","Login with correct email and password","LMS service","Sat Jun 28 02:07:18 GMT 2025","passed","Sat Jun 28 02:07:18 GMT 2025","Login","Authentication","",""
"","23","Create exercise","LMS service","Sat Jun 28 02:07:20 GMT 2025","passed","Sat Jun 28 02:07:20 GMT 2025","Create entity","Exercises","",""
"","26","Delete exercise","LMS service","Sat Jun 28 02:07:23 GMT 2025","passed","Sat Jun 28 02:07:23 GMT 2025","Delete entity","Exercises","",""
"","17","Get user me","LMS service","Sat Jun 28 02:07:28 GMT 2025","passed","Sat Jun 28 02:07:28 GMT 2025","Get entity","Users","",""
"","21","Get file with incorrect file id","LMS service","Sat Jun 28 02:07:26 GMT 2025","passed","Sat Jun 28 02:07:26 GMT 2025","Validate entity","Files","",""
"","19","Get file","LMS service","Sat Jun 28 02:07:24 GMT 2025","passed","Sat Jun 28 02:07:24 GMT 2025","Get entity","Files","",""
"","273","Create file with empty filename","LMS service","Sat Jun 28 02:07:25 GMT 2025","passed","Sat Jun 28 02:07:25 GMT 2025","Validate entity","Files","",""
"","24","Update exercise","LMS service","Sat Jun 28 02:07:21 GMT 2025","passed","Sat Jun 28 02:07:21 GMT 2025","Update entity","Exercises","",""
"","278","Create file","LMS service","Sat Jun 28 02:07:24 GMT 2025","passed","Sat Jun 28 02:07:24 GMT 2025","Create entity","Files","",""
"","37","Create course","LMS service","Sat Jun 28 02:07:19 GMT 2025","passed","Sat Jun 28 02:07:19 GMT 2025","Create entity","Courses","",""
"","529","Create user","LMS service","Sat Jun 28 02:07:27 GMT 2025","passed","Sat Jun 28 02:07:27 GMT 2025","Create entity","Users","",""
"","19","Get exercise","LMS service","Sat Jun 28 02:07:21 GMT 2025","passed","Sat Jun 28 02:07:22 GMT 2025","Get entity","Exercises","",""
"","31","Get courses","LMS service","Sat Jun 28 02:07:19 GMT 2025","passed","Sat Jun 28 02:07:19 GMT 2025","Get entities","Courses","",""
"","536","Create user","LMS service","Sat Jun 28 02:07:26 GMT 2025","passed","Sat Jun 28 02:07:27 GMT 2025","Create entity","Users","",""
"","25","Delete file","LMS service","Sat Jun 28 02:07:26 GMT 2025","passed","Sat Jun 28 02:07:26 GMT 2025","Delete entity","Files","",""
"","18","Get exercises","LMS service","Sat Jun 28 02:07:23 GMT 2025","passed","Sat Jun 28 02:07:23 GMT 2025","Get entities","Exercises","",""
"","34","Update course","LMS service","Sat Jun 28 02:07:20 GMT 2025","passed","Sat Jun 28 02:07:20 GMT 2025","Update entity","Courses","",""
"","55","Create file with empty directory","LMS service","Sat Jun 28 02:07:25 GMT 2025","passed","Sat Jun 28 02:07:25 GMT 2025","Validate entity","Files","",""
"","290","Create user","LMS service","Sat Jun 28 02:07:26 GMT 2025","passed","Sat Jun 28 02:07:27 GMT 2025","Create entity","Users","",""
