"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","529","Create user","LMS service","Tue Sep 23 01:55:44 GMT 2025","passed","Tue Sep 23 01:55:45 GMT 2025","Create entity","Users","",""
"","22","Update exercise","LMS service","Tue Sep 23 01:55:39 GMT 2025","passed","Tue Sep 23 01:55:39 GMT 2025","Update entity","Exercises","",""
"","19","Get exercises","LMS service","Tue Sep 23 01:55:40 GMT 2025","passed","Tue Sep 23 01:55:41 GMT 2025","Get entities","Exercises","",""
"","29","Delete file","LMS service","Tue Sep 23 01:55:44 GMT 2025","passed","Tue Sep 23 01:55:44 GMT 2025","Delete entity","Files","",""
"","301","Get courses","LMS service","Tue Sep 23 01:55:36 GMT 2025","passed","Tue Sep 23 01:55:37 GMT 2025","Get entities","Courses","",""
"","31","Create course","LMS service","Tue Sep 23 01:55:37 GMT 2025","passed","Tue Sep 23 01:55:37 GMT 2025","Create entity","Courses","",""
"","15","Get user me","LMS service","Tue Sep 23 01:55:46 GMT 2025","passed","Tue Sep 23 01:55:46 GMT 2025","Get entity","Users","",""
"","290","Create user","LMS service","Tue Sep 23 01:55:44 GMT 2025","passed","Tue Sep 23 01:55:44 GMT 2025","Create entity","Users","",""
"","527","Create user","LMS service","Tue Sep 23 01:55:44 GMT 2025","passed","Tue Sep 23 01:55:45 GMT 2025","Create entity","Users","",""
"","19","Get exercise","LMS service","Tue Sep 23 01:55:39 GMT 2025","passed","Tue Sep 23 01:55:39 GMT 2025","Get entity","Exercises","",""
"","19","Get file with incorrect file id","LMS service","Tue Sep 23 01:55:44 GMT 2025","passed","Tue Sep 23 01:55:44 GMT 2025","Validate entity","Files","",""
"","44","Update course","LMS service","Tue Sep 23 01:55:38 GMT 2025","passed","Tue Sep 23 01:55:38 GMT 2025","Update entity","Courses","",""
"","272","Create file with empty filename","LMS service","Tue Sep 23 01:55:43 GMT 2025","passed","Tue Sep 23 01:55:43 GMT 2025","Validate entity","Files","",""
"","52","Create file with empty directory","LMS service","Tue Sep 23 01:55:43 GMT 2025","passed","Tue Sep 23 01:55:43 GMT 2025","Validate entity","Files","",""
"","28","Delete exercise","LMS service","Tue Sep 23 01:55:40 GMT 2025","passed","Tue Sep 23 01:55:40 GMT 2025","Delete entity","Exercises","",""
"","18","Get file","LMS service","Tue Sep 23 01:55:42 GMT 2025","passed","Tue Sep 23 01:55:42 GMT 2025","Get entity","Files","",""
"","22","Create exercise","LMS service","Tue Sep 23 01:55:38 GMT 2025","passed","Tue Sep 23 01:55:38 GMT 2025","Create entity","Exercises","",""
"","279","Create file","LMS service","Tue Sep 23 01:55:41 GMT 2025","passed","Tue Sep 23 01:55:42 GMT 2025","Create entity","Files","",""
"","285","Login with correct email and password","LMS service","Tue Sep 23 01:55:36 GMT 2025","passed","Tue Sep 23 01:55:36 GMT 2025","Login","Authentication","",""
