"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","17","Get file","LMS service","Thu Jul 17 02:24:13 GMT 2025","passed","Thu Jul 17 02:24:13 GMT 2025","Get entity","Files","",""
"","50","Create file with empty directory","LMS service","Thu Jul 17 02:24:14 GMT 2025","passed","Thu Jul 17 02:24:14 GMT 2025","Validate entity","Files","",""
"","276","Create file with empty filename","LMS service","Thu Jul 17 02:24:14 GMT 2025","passed","Thu Jul 17 02:24:14 GMT 2025","Validate entity","Files","",""
"","20","Get file with incorrect file id","LMS service","Thu Jul 17 02:24:15 GMT 2025","passed","Thu Jul 17 02:24:15 GMT 2025","Validate entity","Files","",""
"","525","Create user","LMS service","Thu Jul 17 02:24:15 GMT 2025","passed","Thu Jul 17 02:24:16 GMT 2025","Create entity","Users","",""
"","529","Create user","LMS service","Thu Jul 17 02:24:16 GMT 2025","passed","Thu Jul 17 02:24:16 GMT 2025","Create entity","Users","",""
"","25","Delete file","LMS service","Thu Jul 17 02:24:15 GMT 2025","passed","Thu Jul 17 02:24:15 GMT 2025","Delete entity","Files","",""
"","21","Get exercises","LMS service","Thu Jul 17 02:24:12 GMT 2025","passed","Thu Jul 17 02:24:12 GMT 2025","Get entities","Exercises","",""
"","38","Create course","LMS service","Thu Jul 17 02:24:08 GMT 2025","passed","Thu Jul 17 02:24:08 GMT 2025","Create entity","Courses","",""
"","15","Get user me","LMS service","Thu Jul 17 02:24:17 GMT 2025","passed","Thu Jul 17 02:24:17 GMT 2025","Get entity","Users","",""
"","16","Get exercise","LMS service","Thu Jul 17 02:24:10 GMT 2025","passed","Thu Jul 17 02:24:10 GMT 2025","Get entity","Exercises","",""
"","33","Update course","LMS service","Thu Jul 17 02:24:09 GMT 2025","passed","Thu Jul 17 02:24:09 GMT 2025","Update entity","Courses","",""
"","22","Create exercise","LMS service","Thu Jul 17 02:24:09 GMT 2025","passed","Thu Jul 17 02:24:09 GMT 2025","Create entity","Exercises","",""
"","274","Create file","LMS service","Thu Jul 17 02:24:13 GMT 2025","passed","Thu Jul 17 02:24:13 GMT 2025","Create entity","Files","",""
"","553","Login with correct email and password","LMS service","Thu Jul 17 02:24:07 GMT 2025","passed","Thu Jul 17 02:24:07 GMT 2025","Login","Authentication","",""
"","294","Create user","LMS service","Thu Jul 17 02:24:15 GMT 2025","passed","Thu Jul 17 02:24:16 GMT 2025","Create entity","Users","",""
"","32","Get courses","LMS service","Thu Jul 17 02:24:08 GMT 2025","passed","Thu Jul 17 02:24:08 GMT 2025","Get entities","Courses","",""
"","26","Delete exercise","LMS service","Thu Jul 17 02:24:12 GMT 2025","passed","Thu Jul 17 02:24:12 GMT 2025","Delete entity","Exercises","",""
"","24","Update exercise","LMS service","Thu Jul 17 02:24:10 GMT 2025","passed","Thu Jul 17 02:24:10 GMT 2025","Update entity","Exercises","",""
