"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","287","Login with correct email and password","LMS service","Thu Oct 23 02:00:34 GMT 2025","passed","Thu Oct 23 02:00:35 GMT 2025","Login","Authentication","",""
"","526","Create user","LMS service","Thu Oct 23 02:00:43 GMT 2025","passed","Thu Oct 23 02:00:44 GMT 2025","Create entity","Users","",""
"","26","Delete exercise","LMS service","Thu Oct 23 02:00:39 GMT 2025","passed","Thu Oct 23 02:00:39 GMT 2025","Delete entity","Exercises","",""
"","17","Get exercise","LMS service","Thu Oct 23 02:00:38 GMT 2025","passed","Thu Oct 23 02:00:38 GMT 2025","Get entity","Exercises","",""
"","16","Get exercises","LMS service","Thu Oct 23 02:00:39 GMT 2025","passed","Thu Oct 23 02:00:39 GMT 2025","Get entities","Exercises","",""
"","23","Update exercise","LMS service","Thu Oct 23 02:00:38 GMT 2025","passed","Thu Oct 23 02:00:38 GMT 2025","Update entity","Exercises","",""
"","31","Create course","LMS service","Thu Oct 23 02:00:36 GMT 2025","passed","Thu Oct 23 02:00:36 GMT 2025","Create entity","Courses","",""
"","17","Get file","LMS service","Thu Oct 23 02:00:41 GMT 2025","passed","Thu Oct 23 02:00:41 GMT 2025","Get entity","Files","",""
"","21","Get file with incorrect file id","LMS service","Thu Oct 23 02:00:43 GMT 2025","passed","Thu Oct 23 02:00:43 GMT 2025","Validate entity","Files","",""
"","35","Update course","LMS service","Thu Oct 23 02:00:37 GMT 2025","passed","Thu Oct 23 02:00:37 GMT 2025","Update entity","Courses","",""
"","296","Get courses","LMS service","Thu Oct 23 02:00:35 GMT 2025","passed","Thu Oct 23 02:00:36 GMT 2025","Get entities","Courses","",""
"","270","Create file with empty filename","LMS service","Thu Oct 23 02:00:42 GMT 2025","passed","Thu Oct 23 02:00:42 GMT 2025","Validate entity","Files","",""
"","26","Create exercise","LMS service","Thu Oct 23 02:00:37 GMT 2025","passed","Thu Oct 23 02:00:37 GMT 2025","Create entity","Exercises","",""
"","531","Create user","LMS service","Thu Oct 23 02:00:43 GMT 2025","passed","Thu Oct 23 02:00:44 GMT 2025","Create entity","Users","",""
"","50","Create file with empty directory","LMS service","Thu Oct 23 02:00:42 GMT 2025","passed","Thu Oct 23 02:00:42 GMT 2025","Validate entity","Files","",""
"","278","Create file","LMS service","Thu Oct 23 02:00:40 GMT 2025","passed","Thu Oct 23 02:00:41 GMT 2025","Create entity","Files","",""
"","14","Get user me","LMS service","Thu Oct 23 02:00:45 GMT 2025","passed","Thu Oct 23 02:00:45 GMT 2025","Get entity","Users","",""
"","28","Delete file","LMS service","Thu Oct 23 02:00:43 GMT 2025","passed","Thu Oct 23 02:00:43 GMT 2025","Delete entity","Files","",""
"","287","Create user","LMS service","Thu Oct 23 02:00:43 GMT 2025","passed","Thu Oct 23 02:00:43 GMT 2025","Create entity","Users","",""
