"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","275","Create file","LMS service","Thu Oct 09 01:57:24 GMT 2025","passed","Thu Oct 09 01:57:24 GMT 2025","Create entity","Files","",""
"","54","Create file with empty directory","LMS service","Thu Oct 09 01:57:25 GMT 2025","passed","Thu Oct 09 01:57:25 GMT 2025","Validate entity","Files","",""
"","519","Create user","LMS service","Thu Oct 09 01:57:27 GMT 2025","passed","Thu Oct 09 01:57:27 GMT 2025","Create entity","Users","",""
"","291","Create user","LMS service","Thu Oct 09 01:57:26 GMT 2025","passed","Thu Oct 09 01:57:27 GMT 2025","Create entity","Users","",""
"","39","Get courses","LMS service","Thu Oct 09 01:57:19 GMT 2025","passed","Thu Oct 09 01:57:19 GMT 2025","Get entities","Courses","",""
"","14","Get file with incorrect file id","LMS service","Thu Oct 09 01:57:26 GMT 2025","passed","Thu Oct 09 01:57:26 GMT 2025","Validate entity","Files","",""
"","272","Create file with empty filename","LMS service","Thu Oct 09 01:57:25 GMT 2025","passed","Thu Oct 09 01:57:25 GMT 2025","Validate entity","Files","",""
"","37","Create course","LMS service","Thu Oct 09 01:57:19 GMT 2025","passed","Thu Oct 09 01:57:19 GMT 2025","Create entity","Courses","",""
"","19","Get exercises","LMS service","Thu Oct 09 01:57:23 GMT 2025","passed","Thu Oct 09 01:57:23 GMT 2025","Get entities","Exercises","",""
"","37","Update course","LMS service","Thu Oct 09 01:57:20 GMT 2025","passed","Thu Oct 09 01:57:20 GMT 2025","Update entity","Courses","",""
"","537","Create user","LMS service","Thu Oct 09 01:57:26 GMT 2025","passed","Thu Oct 09 01:57:27 GMT 2025","Create entity","Users","",""
"","27","Delete exercise","LMS service","Thu Oct 09 01:57:23 GMT 2025","passed","Thu Oct 09 01:57:23 GMT 2025","Delete entity","Exercises","",""
"","25","Create exercise","LMS service","Thu Oct 09 01:57:20 GMT 2025","passed","Thu Oct 09 01:57:20 GMT 2025","Create entity","Exercises","",""
"","26","Update exercise","LMS service","Thu Oct 09 01:57:21 GMT 2025","passed","Thu Oct 09 01:57:21 GMT 2025","Update entity","Exercises","",""
"","19","Get exercise","LMS service","Thu Oct 09 01:57:21 GMT 2025","passed","Thu Oct 09 01:57:21 GMT 2025","Get entity","Exercises","",""
"","17","Get file","LMS service","Thu Oct 09 01:57:24 GMT 2025","passed","Thu Oct 09 01:57:24 GMT 2025","Get entity","Files","",""
"","22","Delete file","LMS service","Thu Oct 09 01:57:26 GMT 2025","passed","Thu Oct 09 01:57:26 GMT 2025","Delete entity","Files","",""
"","554","Login with correct email and password","LMS service","Thu Oct 09 01:57:18 GMT 2025","passed","Thu Oct 09 01:57:18 GMT 2025","Login","Authentication","",""
"","16","Get user me","LMS service","Thu Oct 09 01:57:28 GMT 2025","passed","Thu Oct 09 01:57:28 GMT 2025","Get entity","Users","",""
