"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","533","Create user","LMS service","Thu Sep 25 01:58:30 GMT 2025","passed","Thu Sep 25 01:58:30 GMT 2025","Create entity","Users","",""
"","15","Get user me","LMS service","Thu Sep 25 01:58:31 GMT 2025","passed","Thu Sep 25 01:58:31 GMT 2025","Get entity","Users","",""
"","31","Get courses","LMS service","Thu Sep 25 01:58:22 GMT 2025","passed","Thu Sep 25 01:58:22 GMT 2025","Get entities","Courses","",""
"","28","Update exercise","LMS service","Thu Sep 25 01:58:25 GMT 2025","passed","Thu Sep 25 01:58:25 GMT 2025","Update entity","Exercises","",""
"","19","Get file with incorrect file id","LMS service","Thu Sep 25 01:58:30 GMT 2025","passed","Thu Sep 25 01:58:30 GMT 2025","Validate entity","Files","",""
"","33","Create course","LMS service","Thu Sep 25 01:58:22 GMT 2025","passed","Thu Sep 25 01:58:22 GMT 2025","Create entity","Courses","",""
"","23","Create exercise","LMS service","Thu Sep 25 01:58:24 GMT 2025","passed","Thu Sep 25 01:58:24 GMT 2025","Create entity","Exercises","",""
"","291","Create user","LMS service","Thu Sep 25 01:58:30 GMT 2025","passed","Thu Sep 25 01:58:30 GMT 2025","Create entity","Users","",""
"","51","Create file with empty directory","LMS service","Thu Sep 25 01:58:29 GMT 2025","passed","Thu Sep 25 01:58:29 GMT 2025","Validate entity","Files","",""
"","25","Delete file","LMS service","Thu Sep 25 01:58:30 GMT 2025","passed","Thu Sep 25 01:58:30 GMT 2025","Delete entity","Files","",""
"","286","Login with correct email and password","LMS service","Thu Sep 25 01:58:21 GMT 2025","passed","Thu Sep 25 01:58:21 GMT 2025","Login","Authentication","",""
"","51","Get exercise","LMS service","Thu Sep 25 01:58:25 GMT 2025","passed","Thu Sep 25 01:58:25 GMT 2025","Get entity","Exercises","",""
"","34","Update course","LMS service","Thu Sep 25 01:58:24 GMT 2025","passed","Thu Sep 25 01:58:24 GMT 2025","Update entity","Courses","",""
"","270","Create file with empty filename","LMS service","Thu Sep 25 01:58:28 GMT 2025","passed","Thu Sep 25 01:58:29 GMT 2025","Validate entity","Files","",""
"","21","Delete exercise","LMS service","Thu Sep 25 01:58:26 GMT 2025","passed","Thu Sep 25 01:58:26 GMT 2025","Delete entity","Exercises","",""
"","22","Get exercises","LMS service","Thu Sep 25 01:58:26 GMT 2025","passed","Thu Sep 25 01:58:26 GMT 2025","Get entities","Exercises","",""
"","21","Get file","LMS service","Thu Sep 25 01:58:27 GMT 2025","passed","Thu Sep 25 01:58:27 GMT 2025","Get entity","Files","",""
"","526","Create user","LMS service","Thu Sep 25 01:58:30 GMT 2025","passed","Thu Sep 25 01:58:31 GMT 2025","Create entity","Users","",""
"","279","Create file","LMS service","Thu Sep 25 01:58:27 GMT 2025","passed","Thu Sep 25 01:58:27 GMT 2025","Create entity","Files","",""
