"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","22","Create exercise","LMS service","Sat May 16 10:10:10 UTC 2026","passed","Sat May 16 10:10:10 UTC 2026","Create entity","Exercises","",""
"","294","Delete file","LMS service","Sat May 16 10:10:16 UTC 2026","passed","Sat May 16 10:10:16 UTC 2026","Delete entity","Files","",""
"","17","Get file with incorrect file id","LMS service","Sat May 16 10:10:16 UTC 2026","passed","Sat May 16 10:10:16 UTC 2026","Validate entity","Files","",""
"","16","Get user me","LMS service","Sat May 16 10:10:18 UTC 2026","passed","Sat May 16 10:10:18 UTC 2026","Get entity","Users","",""
"","286","Get exercise","LMS service","Sat May 16 10:10:11 UTC 2026","passed","Sat May 16 10:10:12 UTC 2026","Get entity","Exercises","",""
"","27","Update exercise","LMS service","Sat May 16 10:10:11 UTC 2026","passed","Sat May 16 10:10:11 UTC 2026","Update entity","Exercises","",""
"","294","Create user","LMS service","Sat May 16 10:10:16 UTC 2026","passed","Sat May 16 10:10:17 UTC 2026","Create entity","Users","",""
"","278","Create file with empty filename","LMS service","Sat May 16 10:10:14 UTC 2026","passed","Sat May 16 10:10:15 UTC 2026","Validate entity","Files","",""
"","29","Get courses","LMS service","Sat May 16 10:10:09 UTC 2026","passed","Sat May 16 10:10:09 UTC 2026","Get entities","Courses","",""
"","282","Create file with empty directory","LMS service","Sat May 16 10:10:15 UTC 2026","passed","Sat May 16 10:10:15 UTC 2026","Validate entity","Files","",""
"","290","Get exercises","LMS service","Sat May 16 10:10:13 UTC 2026","passed","Sat May 16 10:10:13 UTC 2026","Get entities","Exercises","",""
"","25","Delete exercise","LMS service","Sat May 16 10:10:13 UTC 2026","passed","Sat May 16 10:10:13 UTC 2026","Delete entity","Exercises","",""
"","287","Login with correct email and password","LMS service","Sat May 16 10:10:08 UTC 2026","passed","Sat May 16 10:10:08 UTC 2026","Login","Authentication","",""
"","530","Create user","LMS service","Sat May 16 10:10:17 UTC 2026","passed","Sat May 16 10:10:17 UTC 2026","Create entity","Users","",""
"","36","Update course","LMS service","Sat May 16 10:10:10 UTC 2026","passed","Sat May 16 10:10:10 UTC 2026","Update entity","Courses","",""
"","20","Get file","LMS service","Sat May 16 10:10:14 UTC 2026","passed","Sat May 16 10:10:14 UTC 2026","Get entity","Files","",""
"","554","Create user","LMS service","Sat May 16 10:10:16 UTC 2026","passed","Sat May 16 10:10:17 UTC 2026","Create entity","Users","",""
"","282","Create file","LMS service","Sat May 16 10:10:13 UTC 2026","passed","Sat May 16 10:10:14 UTC 2026","Create entity","Files","",""
"","35","Create course","LMS service","Sat May 16 10:10:09 UTC 2026","passed","Sat May 16 10:10:09 UTC 2026","Create entity","Courses","",""
