"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","276","Create file with empty filename","LMS service","Thu Aug 28 01:59:59 GMT 2025","passed","Thu Aug 28 02:00:00 GMT 2025","Validate entity","Files","",""
"","344","Get exercise","LMS service","Thu Aug 28 01:59:56 GMT 2025","passed","Thu Aug 28 01:59:57 GMT 2025","Get entity","Exercises","",""
"","275","Create file with empty directory","LMS service","Thu Aug 28 02:00:00 GMT 2025","passed","Thu Aug 28 02:00:00 GMT 2025","Validate entity","Files","",""
"","281","Create file","LMS service","Thu Aug 28 01:59:58 GMT 2025","passed","Thu Aug 28 01:59:59 GMT 2025","Create entity","Files","",""
"","19","Get user me","LMS service","Thu Aug 28 02:00:03 GMT 2025","passed","Thu Aug 28 02:00:03 GMT 2025","Get entity","Users","",""
"","43","Update course","LMS service","Thu Aug 28 01:59:55 GMT 2025","passed","Thu Aug 28 01:59:55 GMT 2025","Update entity","Courses","",""
"","40","Get courses","LMS service","Thu Aug 28 01:59:54 GMT 2025","passed","Thu Aug 28 01:59:54 GMT 2025","Get entities","Courses","",""
"","566","Create user","LMS service","Thu Aug 28 02:00:02 GMT 2025","passed","Thu Aug 28 02:00:02 GMT 2025","Create entity","Users","",""
"","41","Create course","LMS service","Thu Aug 28 01:59:54 GMT 2025","passed","Thu Aug 28 01:59:54 GMT 2025","Create entity","Courses","",""
"","28","Delete exercise","LMS service","Thu Aug 28 01:59:58 GMT 2025","passed","Thu Aug 28 01:59:58 GMT 2025","Delete entity","Exercises","",""
"","299","Delete file","LMS service","Thu Aug 28 02:00:01 GMT 2025","passed","Thu Aug 28 02:00:01 GMT 2025","Delete entity","Files","",""
"","19","Get file with incorrect file id","LMS service","Thu Aug 28 02:00:01 GMT 2025","passed","Thu Aug 28 02:00:01 GMT 2025","Validate entity","Files","",""
"","564","Create user","LMS service","Thu Aug 28 02:00:01 GMT 2025","passed","Thu Aug 28 02:00:02 GMT 2025","Create entity","Users","",""
"","30","Update exercise","LMS service","Thu Aug 28 01:59:56 GMT 2025","passed","Thu Aug 28 01:59:56 GMT 2025","Update entity","Exercises","",""
"","291","Get exercises","LMS service","Thu Aug 28 01:59:58 GMT 2025","passed","Thu Aug 28 01:59:58 GMT 2025","Get entities","Exercises","",""
"","566","Create user","LMS service","Thu Aug 28 02:00:01 GMT 2025","passed","Thu Aug 28 02:00:02 GMT 2025","Create entity","Users","",""
"","557","Login with correct email and password","LMS service","Thu Aug 28 01:59:52 GMT 2025","passed","Thu Aug 28 01:59:53 GMT 2025","Login","Authentication","",""
"","23","Get file","LMS service","Thu Aug 28 01:59:59 GMT 2025","passed","Thu Aug 28 01:59:59 GMT 2025","Get entity","Files","",""
"","25","Create exercise","LMS service","Thu Aug 28 01:59:55 GMT 2025","passed","Thu Aug 28 01:59:55 GMT 2025","Create entity","Exercises","",""
