"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","11","Get user me","LMS service","2026-09-12","passed","2026-09-12","Get entity","Users","",""
"","258","Create user","LMS service","2026-09-12","passed","2026-09-12","Create entity","Users","",""
"","438","Login with correct email and password","LMS service","2026-09-12","passed","2026-09-12","Login","Authentication","",""
"","35","Create course","LMS service","2026-09-12","passed","2026-09-12","Create entity","Courses","",""
"","526","Create user","LMS service","2026-09-12","passed","2026-09-12","Create entity","Users","",""
"","253","Delete file","LMS service","2026-09-12","passed","2026-09-12","Delete entity","Files","",""
"","492","Create user","LMS service","2026-09-12","passed","2026-09-12","Create entity","Users","",""
"","249","Create file with empty directory","LMS service","2026-09-12","passed","2026-09-12","Validate entity","Files","",""
"","320","Get file with incorrect file id","LMS service","2026-09-12","passed","2026-09-12","Validate entity","Files","",""
"","254","Get exercises","LMS service","2026-09-12","passed","2026-09-12","Get entities","Exercises","",""
"","130","Delete exercise","LMS service","2026-09-12","passed","2026-09-12","Delete entity","Exercises","",""
"","242","Get courses","LMS service","2026-09-12","passed","2026-09-12","Get entities","Courses","",""
"","45","Update course","LMS service","2026-09-12","passed","2026-09-12","Update entity","Courses","",""
"","37","Create exercise","LMS service","2026-09-12","passed","2026-09-12","Create entity","Exercises","",""
"","160","Create file","LMS service","2026-09-12","passed","2026-09-12","Create entity","Files","",""
"","14","Get exercise","LMS service","2026-09-12","passed","2026-09-12","Get entity","Exercises","",""
"","146","Update exercise","LMS service","2026-09-12","passed","2026-09-12","Update entity","Exercises","",""
"","45","Create file with empty filename","LMS service","2026-09-12","passed","2026-09-12","Validate entity","Files","",""
"","14","Get file","LMS service","2026-09-12","passed","2026-09-12","Get entity","Files","",""
