"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","36","Create course","LMS service","Thu Jul 10 02:20:18 GMT 2025","passed","Thu Jul 10 02:20:18 GMT 2025","Create entity","Courses","",""
"","275","Create file with empty filename","LMS service","Thu Jul 10 02:20:24 GMT 2025","passed","Thu Jul 10 02:20:24 GMT 2025","Validate entity","Files","",""
"","37","Update course","LMS service","Thu Jul 10 02:20:19 GMT 2025","passed","Thu Jul 10 02:20:19 GMT 2025","Update entity","Courses","",""
"","52","Create file with empty directory","LMS service","Thu Jul 10 02:20:24 GMT 2025","passed","Thu Jul 10 02:20:24 GMT 2025","Validate entity","Files","",""
"","25","Update exercise","LMS service","Thu Jul 10 02:20:21 GMT 2025","passed","Thu Jul 10 02:20:21 GMT 2025","Update entity","Exercises","",""
"","16","Get file","LMS service","Thu Jul 10 02:20:23 GMT 2025","passed","Thu Jul 10 02:20:23 GMT 2025","Get entity","Files","",""
"","28","Get courses","LMS service","Thu Jul 10 02:20:18 GMT 2025","passed","Thu Jul 10 02:20:18 GMT 2025","Get entities","Courses","",""
"","19","Get exercises","LMS service","Thu Jul 10 02:20:22 GMT 2025","passed","Thu Jul 10 02:20:22 GMT 2025","Get entities","Exercises","",""
"","290","Create user","LMS service","Thu Jul 10 02:20:26 GMT 2025","passed","Thu Jul 10 02:20:26 GMT 2025","Create entity","Users","",""
"","22","Get file with incorrect file id","LMS service","Thu Jul 10 02:20:26 GMT 2025","passed","Thu Jul 10 02:20:26 GMT 2025","Validate entity","Files","",""
"","28","Delete exercise","LMS service","Thu Jul 10 02:20:22 GMT 2025","passed","Thu Jul 10 02:20:22 GMT 2025","Delete entity","Exercises","",""
"","24","Delete file","LMS service","Thu Jul 10 02:20:26 GMT 2025","passed","Thu Jul 10 02:20:26 GMT 2025","Delete entity","Files","",""
"","275","Create file","LMS service","Thu Jul 10 02:20:23 GMT 2025","passed","Thu Jul 10 02:20:23 GMT 2025","Create entity","Files","",""
"","14","Get user me","LMS service","Thu Jul 10 02:20:27 GMT 2025","passed","Thu Jul 10 02:20:27 GMT 2025","Get entity","Users","",""
"","527","Create user","LMS service","Thu Jul 10 02:20:26 GMT 2025","passed","Thu Jul 10 02:20:26 GMT 2025","Create entity","Users","",""
"","21","Get exercise","LMS service","Thu Jul 10 02:20:21 GMT 2025","passed","Thu Jul 10 02:20:21 GMT 2025","Get entity","Exercises","",""
"","26","Create exercise","LMS service","Thu Jul 10 02:20:19 GMT 2025","passed","Thu Jul 10 02:20:20 GMT 2025","Create entity","Exercises","",""
"","283","Login with correct email and password","LMS service","Thu Jul 10 02:20:17 GMT 2025","passed","Thu Jul 10 02:20:17 GMT 2025","Login","Authentication","",""
"","530","Create user","LMS service","Thu Jul 10 02:20:26 GMT 2025","passed","Thu Jul 10 02:20:26 GMT 2025","Create entity","Users","",""
