"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","34","Create course","LMS service","Thu Sep 11 01:58:12 GMT 2025","passed","Thu Sep 11 01:58:12 GMT 2025","Create entity","Courses","",""
"","22","Get file","LMS service","Thu Sep 11 01:58:17 GMT 2025","passed","Thu Sep 11 01:58:17 GMT 2025","Get entity","Files","",""
"","28","Delete exercise","LMS service","Thu Sep 11 01:58:16 GMT 2025","passed","Thu Sep 11 01:58:16 GMT 2025","Delete entity","Exercises","",""
"","271","Create file","LMS service","Thu Sep 11 01:58:17 GMT 2025","passed","Thu Sep 11 01:58:17 GMT 2025","Create entity","Files","",""
"","15","Get user me","LMS service","Thu Sep 11 01:58:21 GMT 2025","passed","Thu Sep 11 01:58:21 GMT 2025","Get entity","Users","",""
"","36","Update course","LMS service","Thu Sep 11 01:58:13 GMT 2025","passed","Thu Sep 11 01:58:13 GMT 2025","Update entity","Courses","",""
"","54","Get exercise","LMS service","Thu Sep 11 01:58:14 GMT 2025","passed","Thu Sep 11 01:58:14 GMT 2025","Get entity","Exercises","",""
"","17","Get exercises","LMS service","Thu Sep 11 01:58:16 GMT 2025","passed","Thu Sep 11 01:58:16 GMT 2025","Get entities","Exercises","",""
"","18","Get file with incorrect file id","LMS service","Thu Sep 11 01:58:19 GMT 2025","passed","Thu Sep 11 01:58:19 GMT 2025","Validate entity","Files","",""
"","531","Create user","LMS service","Thu Sep 11 01:58:19 GMT 2025","passed","Thu Sep 11 01:58:20 GMT 2025","Create entity","Users","",""
"","28","Update exercise","LMS service","Thu Sep 11 01:58:14 GMT 2025","passed","Thu Sep 11 01:58:14 GMT 2025","Update entity","Exercises","",""
"","23","Create exercise","LMS service","Thu Sep 11 01:58:13 GMT 2025","passed","Thu Sep 11 01:58:13 GMT 2025","Create entity","Exercises","",""
"","298","Get courses","LMS service","Thu Sep 11 01:58:12 GMT 2025","passed","Thu Sep 11 01:58:12 GMT 2025","Get entities","Courses","",""
"","524","Create user","LMS service","Thu Sep 11 01:58:20 GMT 2025","passed","Thu Sep 11 01:58:20 GMT 2025","Create entity","Users","",""
"","27","Delete file","LMS service","Thu Sep 11 01:58:19 GMT 2025","passed","Thu Sep 11 01:58:19 GMT 2025","Delete entity","Files","",""
"","270","Create file with empty filename","LMS service","Thu Sep 11 01:58:18 GMT 2025","passed","Thu Sep 11 01:58:18 GMT 2025","Validate entity","Files","",""
"","292","Create user","LMS service","Thu Sep 11 01:58:19 GMT 2025","passed","Thu Sep 11 01:58:20 GMT 2025","Create entity","Users","",""
"","287","Login with correct email and password","LMS service","Thu Sep 11 01:58:11 GMT 2025","passed","Thu Sep 11 01:58:11 GMT 2025","Login","Authentication","",""
"","51","Create file with empty directory","LMS service","Thu Sep 11 01:58:18 GMT 2025","passed","Thu Sep 11 01:58:18 GMT 2025","Validate entity","Files","",""
